,custAge,class,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded
5549,58.0,retired,divorced,,unknown,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,no
5550,44.0,blue-collar,married,,unknown,no,no,cellular,jul,,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no
5551,30.0,blue-collar,married,basic.9y,no,no,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no
5552,38.0,management,divorced,university.degree,no,no,no,cellular,nov,mon,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,999.0,2,no
5553,46.0,services,divorced,basic.9y,no,no,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,999.0,2,no
5554,34.0,services,married,high.school,no,yes,yes,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999.0,0,no
5555,,blue-collar,married,high.school,no,yes,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,999.0,0,no
5556,53.0,technician,married,professional.course,unknown,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999.0,0,no
5557,29.0,technician,single,,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no
5558,71.0,retired,divorced,,no,yes,no,telephone,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,no
5559,39.0,services,divorced,,no,yes,no,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999.0,0,no
5560,,technician,single,high.school,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no
5561,,admin.,married,,no,no,no,cellular,jul,wed,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no
5562,,blue-collar,married,,no,yes,no,cellular,may,,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,no
5563,40.0,blue-collar,married,,no,yes,no,cellular,may,thu,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no
5564,,admin.,single,,unknown,yes,yes,telephone,may,mon,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
5565,31.0,self-employed,married,basic.9y,no,no,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,no
5566,45.0,services,married,high.school,no,no,no,cellular,aug,tue,3,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,999.0,0,no
5567,35.0,admin.,divorced,,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no
5568,33.0,admin.,single,,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no
5569,39.0,services,married,,no,no,no,cellular,nov,,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,no
5570,29.0,technician,single,high.school,unknown,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,yes
5571,44.0,services,married,,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no
5572,27.0,admin.,married,professional.course,no,no,no,cellular,may,,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,no
5573,,admin.,single,high.school,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,no
5574,,technician,married,professional.course,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,yes
5575,45.0,admin.,divorced,,unknown,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,no
5576,82.0,retired,divorced,,no,no,no,cellular,apr,mon,1,6,2,success,-1.8,93.749,-34.6,0.643,5008.7,0.2,6,yes
5577,,blue-collar,married,,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,no
5578,47.0,services,married,,unknown,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no
5579,43.0,services,married,high.school,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
5580,39.0,technician,married,professional.course,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,no
5581,39.0,technician,married,high.school,no,no,no,cellular,jul,thu,9,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,no
5582,41.0,blue-collar,married,basic.4y,no,yes,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no
5583,52.0,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
5584,,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999.0,0,no
5585,39.0,housemaid,married,basic.9y,no,yes,no,cellular,nov,fri,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,no
5586,54.0,services,married,high.school,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no
5587,55.0,self-employed,married,,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no
5588,36.0,technician,single,professional.course,no,yes,no,cellular,apr,thu,1,2,2,success,-1.8,93.075,-47.1,1.365,5099.1,0.066666667,8,yes
5589,40.0,blue-collar,married,,no,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,999.0,5,no
5590,57.0,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
5591,32.0,technician,single,professional.course,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,no
5592,,admin.,married,high.school,no,no,yes,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999.0,2,yes
5593,58.0,admin.,married,,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999.0,0,no
5594,38.0,blue-collar,married,,unknown,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,no
5595,45.0,admin.,married,high.school,no,no,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no
5596,26.0,entrepreneur,married,professional.course,no,no,no,telephone,may,fri,10,999,2,failure,-1.8,92.893,-46.2,1.25,5099.1,999.0,2,no
5597,,blue-collar,single,,no,no,no,telephone,may,,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
5598,38.0,admin.,single,university.degree,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no
5599,29.0,admin.,unknown,professional.course,no,yes,no,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,999.0,3,no
5600,35.0,technician,single,basic.6y,no,unknown,unknown,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,no
5601,36.0,technician,single,professional.course,no,no,no,cellular,dec,mon,1,999,0,nonexistent,-3.0,92.713,-33.0,0.717,5023.5,999.0,0,no
5602,,technician,married,professional.course,no,yes,yes,telephone,oct,mon,1,999,0,nonexistent,-0.1,93.798,-40.4,5.0,5195.8,999.0,0,no
5603,30.0,admin.,divorced,,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,no
5604,46.0,services,married,high.school,unknown,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no
5605,38.0,services,single,high.school,no,no,no,telephone,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,999.0,0,no
5606,29.0,technician,single,professional.course,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,no
5607,26.0,student,single,high.school,no,yes,no,cellular,may,,3,999,1,failure,-1.8,92.893,-46.2,1.27,5099.1,999.0,1,yes
5608,,blue-collar,married,basic.4y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no
5609,43.0,technician,single,university.degree,no,yes,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,no
5610,32.0,admin.,single,university.degree,no,yes,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,999.0,0,yes
5611,38.0,admin.,single,university.degree,no,yes,no,telephone,jul,mon,2,999,0,nonexistent,-2.9,92.469,-33.6,0.914,5076.2,999.0,0,no
5612,,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no
5613,52.0,blue-collar,unknown,basic.4y,no,unknown,unknown,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,no
5614,,retired,divorced,basic.9y,unknown,yes,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no
5615,52.0,blue-collar,married,basic.6y,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,no
5616,32.0,admin.,single,,no,yes,yes,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,999.0,0,no
5617,39.0,admin.,married,high.school,no,yes,no,cellular,dec,,3,999,1,failure,-3.0,92.713,-33.0,0.7,5023.5,999.0,2,no
5618,,admin.,single,,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,no
5619,,blue-collar,married,,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no
5620,33.0,technician,married,university.degree,no,no,no,cellular,aug,,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no
5621,45.0,technician,married,university.degree,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,no
5622,54.0,blue-collar,divorced,basic.4y,no,no,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
5623,59.0,services,married,,no,yes,no,cellular,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,no
5624,56.0,admin.,married,high.school,no,yes,no,telephone,jun,wed,11,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no
5625,51.0,services,married,professional.course,unknown,no,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,no
5626,52.0,technician,married,,unknown,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no
5627,,technician,married,,no,yes,yes,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no
5628,36.0,services,single,basic.6y,unknown,yes,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
5629,55.0,unemployed,married,basic.9y,no,yes,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,999.0,0,no
5630,28.0,services,married,,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no
5631,39.0,admin.,married,university.degree,no,yes,no,telephone,jun,thu,1,999,1,failure,-1.7,94.055,-39.8,0.742,4991.6,999.0,3,no
5632,30.0,admin.,married,university.degree,no,no,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,no
5633,32.0,blue-collar,single,basic.6y,no,no,no,cellular,apr,,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no
5634,,technician,single,professional.course,no,no,no,cellular,oct,thu,1,999,1,failure,-3.4,92.431,-26.9,0.74,5017.5,999.0,2,no
5635,44.0,admin.,single,university.degree,no,yes,yes,cellular,nov,thu,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no
5636,37.0,services,single,high.school,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,no
5637,,admin.,divorced,,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
5638,54.0,technician,married,professional.course,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,999.0,0,no
5639,49.0,blue-collar,married,basic.6y,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no
5640,,admin.,single,university.degree,no,yes,no,cellular,sep,tue,1,999,0,nonexistent,-1.1,94.199,-37.5,0.881,4963.6,999.0,0,yes
5641,34.0,services,married,high.school,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999.0,0,no
5642,49.0,services,married,basic.9y,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,999.0,0,no
5643,49.0,admin.,single,university.degree,unknown,yes,no,telephone,jun,,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no
5644,,services,married,university.degree,no,no,no,cellular,dec,wed,1,6,1,success,-3.0,92.713,-33.0,0.715,5023.5,0.2,5,yes
5645,38.0,admin.,single,university.degree,no,yes,yes,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,yes
5646,49.0,technician,married,,no,yes,no,cellular,aug,tue,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,999.0,3,no
5647,45.0,blue-collar,married,basic.4y,unknown,no,yes,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no
5648,46.0,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,2,12,1,success,-1.8,92.893,-46.2,1.266,5099.1,0.4,2,no
5649,25.0,technician,single,professional.course,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no
5650,26.0,admin.,single,,no,yes,no,telephone,may,mon,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
5651,,admin.,single,,no,unknown,unknown,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,no
5652,58.0,unemployed,married,basic.9y,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,no
5653,31.0,admin.,single,university.degree,no,yes,yes,telephone,aug,tue,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,999.0,0,no
5654,51.0,management,divorced,,no,no,no,cellular,jul,wed,7,999,1,failure,-2.9,92.469,-33.6,0.979,5076.2,999.0,2,no
5655,,blue-collar,married,,no,yes,yes,cellular,jun,thu,1,999,0,nonexistent,-1.7,94.055,-39.8,0.729,4991.6,999.0,0,yes
5656,57.0,management,married,basic.9y,no,no,no,telephone,may,wed,26,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,no
5657,42.0,services,married,professional.course,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,no
5658,46.0,unemployed,married,basic.9y,no,yes,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.264,5099.1,999.0,0,no
5659,50.0,blue-collar,married,basic.4y,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no
5660,45.0,admin.,divorced,university.degree,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,no
5661,50.0,entrepreneur,married,professional.course,unknown,yes,no,cellular,aug,fri,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,yes
5662,52.0,admin.,married,,no,yes,yes,cellular,jul,tue,2,6,1,success,-1.7,94.215,-40.3,0.893,4991.6,0.2,1,no
5663,46.0,management,married,,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
5664,56.0,retired,married,basic.4y,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no
5665,,admin.,married,university.degree,unknown,no,no,telephone,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no
5666,58.0,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,no
5667,36.0,blue-collar,divorced,basic.6y,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no
5668,,admin.,married,,unknown,yes,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,no
5669,30.0,technician,married,university.degree,no,no,no,telephone,may,,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no
5670,,self-employed,married,university.degree,no,yes,no,telephone,jul,thu,27,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no
5671,35.0,admin.,married,,no,yes,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999.0,0,no
5672,,management,married,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no
5673,48.0,entrepreneur,married,,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no
5674,,self-employed,married,university.degree,unknown,no,no,telephone,jun,mon,10,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no
5675,38.0,housemaid,married,basic.6y,unknown,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
5676,61.0,admin.,married,,no,no,no,cellular,may,thu,3,9,2,success,-1.8,93.876,-40.0,0.699,5008.7,0.3,0,yes
5677,36.0,blue-collar,single,,unknown,yes,no,cellular,jul,mon,8,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no
5678,58.0,housemaid,single,professional.course,no,yes,no,cellular,apr,mon,1,6,1,success,-1.8,93.749,-34.6,0.642,5008.7,0.2,0,no
5679,,admin.,single,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no
5680,29.0,blue-collar,married,professional.course,no,no,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,999.0,0,no
5681,31.0,admin.,married,,no,no,no,telephone,may,,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no
5682,,admin.,single,,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no
5683,35.0,blue-collar,single,,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no
5684,43.0,services,married,,no,yes,yes,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,yes
5685,,admin.,married,,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999.0,0,no
5686,22.0,technician,single,,no,no,no,telephone,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,no
5687,,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no
5688,31.0,technician,single,basic.9y,no,yes,no,cellular,may,thu,1,11,1,success,-1.8,92.893,-46.2,1.266,5099.1,0.366666667,1,yes
5689,,admin.,married,basic.9y,unknown,no,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,no
5690,30.0,housemaid,married,basic.6y,no,yes,no,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no
5691,56.0,admin.,married,basic.6y,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,999.0,0,no
5692,,housemaid,married,basic.9y,no,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,no
5693,41.0,blue-collar,married,,no,no,no,cellular,oct,mon,1,999,1,failure,-3.4,92.431,-26.9,0.739,5017.5,999.0,0,no
5694,,admin.,married,,no,no,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,no
5695,41.0,technician,single,high.school,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no
5696,59.0,retired,married,,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no
5697,,technician,married,professional.course,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999.0,0,no
5698,,admin.,single,high.school,no,yes,no,telephone,may,tue,11,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
5699,33.0,technician,married,unknown,no,yes,yes,cellular,sep,thu,1,9,3,failure,-1.1,94.199,-37.5,0.879,4963.6,0.3,3,yes
5700,31.0,technician,married,professional.course,no,no,no,cellular,aug,,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no
5701,33.0,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,9,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no
5702,33.0,admin.,divorced,high.school,no,no,yes,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,no
5703,,blue-collar,divorced,,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no
5704,37.0,unemployed,married,university.degree,unknown,unknown,unknown,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
5705,31.0,technician,divorced,high.school,no,no,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,999.0,1,no
5706,50.0,housemaid,married,basic.4y,no,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no
5707,26.0,blue-collar,single,,no,yes,no,cellular,jul,,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,no
5708,52.0,blue-collar,married,,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,999.0,0,no
5709,29.0,admin.,single,,no,yes,no,cellular,jul,mon,2,999,1,failure,-1.7,94.215,-40.3,0.889,4991.6,999.0,2,no
5710,46.0,blue-collar,married,,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999.0,0,no
5711,,housemaid,divorced,basic.4y,unknown,yes,yes,telephone,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,no
5712,27.0,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
5713,41.0,technician,married,professional.course,no,no,no,cellular,oct,thu,2,999,0,nonexistent,-3.4,92.431,-26.9,0.741,5017.5,999.0,0,no
5714,,management,divorced,university.degree,no,no,no,cellular,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no
5715,53.0,admin.,married,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no
5716,,blue-collar,single,,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no
5717,,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,no
5718,,technician,single,,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no
5719,42.0,admin.,married,university.degree,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no
5720,29.0,admin.,single,,no,yes,yes,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no
5721,,blue-collar,married,basic.9y,no,no,no,cellular,jul,,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,yes
5722,,technician,married,professional.course,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
5723,37.0,blue-collar,married,,no,no,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,yes
5724,30.0,admin.,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no
5725,,services,married,,no,no,no,telephone,may,,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no
